timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 15:54:03.626, 1, 2955 MHz, 14001 MHz, 336.67 W, 57, 42 %, 3474 MiB
2026/09/24 15:54:04.817, 0, 502 MHz, 405 MHz, 39.50 W, 53, 1 %, 3259 MiB
2026/09/24 15:54:04.817, 1, 2917 MHz, 14001 MHz, 334.62 W, 55, 0 %, 3474 MiB
2026/09/24 15:54:05.825, 0, 2595 MHz, 14001 MHz, 63.93 W, 54, 0 %, 3244 MiB
2026/09/24 15:54:05.825, 1, 2715 MHz, 14001 MHz, 521.78 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:06.837, 0, 2587 MHz, 14001 MHz, 72.93 W, 54, 0 %, 3244 MiB
2026/09/24 15:54:06.837, 1, 2722 MHz, 14001 MHz, 600.14 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:07.848, 0, 2595 MHz, 14001 MHz, 73.05 W, 54, 0 %, 3244 MiB
2026/09/24 15:54:07.848, 1, 2715 MHz, 14001 MHz, 599.77 W, 67, 100 %, 3474 MiB
2026/09/24 15:54:08.854, 0, 652 MHz, 810 MHz, 56.32 W, 53, 0 %, 3244 MiB
2026/09/24 15:54:08.854, 1, 2722 MHz, 14001 MHz, 599.95 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:09.856, 0, 50 MHz, 810 MHz, 31.42 W, 53, 0 %, 3244 MiB
2026/09/24 15:54:09.856, 1, 2715 MHz, 14001 MHz, 600.02 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:10.858, 0, 39 MHz, 405 MHz, 24.51 W, 53, 0 %, 3244 MiB
2026/09/24 15:54:10.858, 1, 2722 MHz, 14001 MHz, 599.83 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:11.866, 0, 39 MHz, 405 MHz, 23.26 W, 53, 0 %, 3244 MiB
2026/09/24 15:54:11.866, 1, 2722 MHz, 14001 MHz, 600.01 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:12.867, 0, 37 MHz, 405 MHz, 22.98 W, 53, 0 %, 3244 MiB
2026/09/24 15:54:12.867, 1, 2715 MHz, 14001 MHz, 600.19 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:13.873, 0, 54 MHz, 405 MHz, 29.93 W, 53, 1 %, 3244 MiB
2026/09/24 15:54:13.873, 1, 2722 MHz, 14001 MHz, 599.99 W, 68, 99 %, 3474 MiB
2026/09/24 15:54:14.876, 0, 52 MHz, 405 MHz, 30.10 W, 53, 2 %, 3244 MiB
2026/09/24 15:54:14.876, 1, 2715 MHz, 14001 MHz, 599.78 W, 67, 100 %, 3474 MiB
2026/09/24 15:54:15.881, 0, 52 MHz, 405 MHz, 30.64 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:15.881, 1, 2722 MHz, 14001 MHz, 600.00 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:16.891, 0, 375 MHz, 405 MHz, 28.95 W, 53, 1 %, 3244 MiB
2026/09/24 15:54:16.891, 1, 2722 MHz, 14001 MHz, 599.93 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:17.895, 0, 435 MHz, 405 MHz, 29.73 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:17.895, 1, 2722 MHz, 14001 MHz, 600.35 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:18.903, 0, 54 MHz, 405 MHz, 32.22 W, 53, 4 %, 3244 MiB
2026/09/24 15:54:18.903, 1, 2722 MHz, 14001 MHz, 599.99 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:19.906, 0, 420 MHz, 405 MHz, 30.16 W, 53, 4 %, 3244 MiB
2026/09/24 15:54:19.906, 1, 2715 MHz, 14001 MHz, 599.97 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:20.909, 0, 420 MHz, 405 MHz, 30.04 W, 53, 2 %, 3244 MiB
2026/09/24 15:54:20.909, 1, 2722 MHz, 14001 MHz, 599.82 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:21.910, 0, 442 MHz, 405 MHz, 30.46 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:21.910, 1, 2722 MHz, 14001 MHz, 599.66 W, 68, 99 %, 3474 MiB
2026/09/24 15:54:22.916, 0, 435 MHz, 405 MHz, 29.65 W, 53, 1 %, 3244 MiB
2026/09/24 15:54:22.916, 1, 2715 MHz, 14001 MHz, 600.23 W, 67, 100 %, 3474 MiB
2026/09/24 15:54:23.920, 0, 46 MHz, 405 MHz, 30.33 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:23.920, 1, 2722 MHz, 14001 MHz, 599.95 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:24.927, 0, 412 MHz, 405 MHz, 31.13 W, 53, 4 %, 3244 MiB
2026/09/24 15:54:24.927, 1, 2722 MHz, 14001 MHz, 599.80 W, 68, 99 %, 3474 MiB
2026/09/24 15:54:25.930, 0, 47 MHz, 405 MHz, 31.61 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:25.930, 1, 2715 MHz, 14001 MHz, 600.18 W, 67, 100 %, 3474 MiB
2026/09/24 15:54:26.940, 0, 53 MHz, 405 MHz, 31.21 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:26.940, 1, 2730 MHz, 14001 MHz, 599.90 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:27.955, 0, 382 MHz, 405 MHz, 31.11 W, 53, 3 %, 3244 MiB
2026/09/24 15:54:27.955, 1, 2722 MHz, 14001 MHz, 599.66 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:28.956, 0, 502 MHz, 405 MHz, 37.23 W, 53, 6 %, 3206 MiB
2026/09/24 15:54:28.956, 1, 2715 MHz, 14001 MHz, 599.80 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:29.960, 0, 517 MHz, 405 MHz, 42.13 W, 53, 6 %, 3206 MiB
2026/09/24 15:54:29.960, 1, 2722 MHz, 14001 MHz, 600.17 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:30.963, 0, 382 MHz, 405 MHz, 38.45 W, 53, 4 %, 3200 MiB
2026/09/24 15:54:30.963, 1, 2722 MHz, 14001 MHz, 600.02 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:31.968, 0, 450 MHz, 405 MHz, 32.08 W, 53, 3 %, 3200 MiB
2026/09/24 15:54:31.968, 1, 2715 MHz, 14001 MHz, 600.01 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:32.976, 0, 427 MHz, 405 MHz, 32.21 W, 53, 4 %, 3200 MiB
2026/09/24 15:54:32.976, 1, 2715 MHz, 14001 MHz, 600.04 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:33.982, 0, 46 MHz, 405 MHz, 32.23 W, 53, 3 %, 3190 MiB
2026/09/24 15:54:33.982, 1, 2722 MHz, 14001 MHz, 599.92 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:34.990, 0, 667 MHz, 405 MHz, 39.35 W, 53, 2 %, 3198 MiB
2026/09/24 15:54:34.990, 1, 2722 MHz, 14001 MHz, 599.93 W, 68, 99 %, 3474 MiB
2026/09/24 15:54:35.995, 0, 510 MHz, 405 MHz, 42.15 W, 53, 1 %, 3198 MiB
2026/09/24 15:54:35.995, 1, 2715 MHz, 14001 MHz, 599.89 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:37.009, 0, 420 MHz, 405 MHz, 35.54 W, 53, 1 %, 3194 MiB
2026/09/24 15:54:37.009, 1, 2722 MHz, 14001 MHz, 600.19 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:38.016, 0, 412 MHz, 405 MHz, 31.23 W, 53, 0 %, 3194 MiB
2026/09/24 15:54:38.016, 1, 2730 MHz, 14001 MHz, 599.84 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:39.021, 0, 55 MHz, 405 MHz, 30.60 W, 53, 0 %, 3194 MiB
2026/09/24 15:54:39.021, 1, 2730 MHz, 14001 MHz, 599.70 W, 68, 99 %, 3474 MiB
2026/09/24 15:54:40.031, 0, 42 MHz, 405 MHz, 24.59 W, 53, 0 %, 3194 MiB
2026/09/24 15:54:40.031, 1, 2715 MHz, 14001 MHz, 599.85 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:41.034, 0, 39 MHz, 405 MHz, 25.37 W, 53, 0 %, 3194 MiB
2026/09/24 15:54:41.034, 1, 2722 MHz, 14001 MHz, 600.08 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:42.047, 0, 39 MHz, 405 MHz, 24.35 W, 53, 0 %, 3194 MiB
2026/09/24 15:54:42.047, 1, 2730 MHz, 14001 MHz, 600.03 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:43.050, 0, 337 MHz, 405 MHz, 25.07 W, 53, 0 %, 3177 MiB
2026/09/24 15:54:43.050, 1, 2730 MHz, 14001 MHz, 600.21 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:44.055, 0, 630 MHz, 405 MHz, 41.81 W, 53, 7 %, 3188 MiB
2026/09/24 15:54:44.055, 1, 2722 MHz, 14001 MHz, 599.83 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:45.059, 0, 40 MHz, 405 MHz, 34.72 W, 53, 0 %, 3192 MiB
2026/09/24 15:54:45.059, 1, 2715 MHz, 14001 MHz, 600.14 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:46.071, 0, 58 MHz, 405 MHz, 34.40 W, 53, 1 %, 3223 MiB
2026/09/24 15:54:46.071, 1, 2722 MHz, 14001 MHz, 600.20 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:47.072, 0, 577 MHz, 405 MHz, 41.01 W, 53, 0 %, 3297 MiB
2026/09/24 15:54:47.072, 1, 2730 MHz, 14001 MHz, 599.88 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:48.078, 0, 315 MHz, 405 MHz, 29.67 W, 53, 1 %, 3295 MiB
2026/09/24 15:54:48.078, 1, 2730 MHz, 14001 MHz, 600.13 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:49.080, 0, 502 MHz, 405 MHz, 36.77 W, 53, 2 %, 3291 MiB
2026/09/24 15:54:49.080, 1, 2722 MHz, 14001 MHz, 599.69 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:50.081, 0, 367 MHz, 405 MHz, 37.04 W, 53, 0 %, 3287 MiB
2026/09/24 15:54:50.081, 1, 2715 MHz, 14001 MHz, 600.33 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:51.095, 0, 34 MHz, 405 MHz, 31.92 W, 53, 0 %, 3287 MiB
2026/09/24 15:54:51.095, 1, 2722 MHz, 14001 MHz, 600.16 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:52.110, 0, 390 MHz, 405 MHz, 35.14 W, 53, 2 %, 3300 MiB
2026/09/24 15:54:52.110, 1, 2730 MHz, 14001 MHz, 599.83 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:53.115, 0, 442 MHz, 405 MHz, 38.91 W, 53, 2 %, 3338 MiB
2026/09/24 15:54:53.115, 1, 2730 MHz, 14001 MHz, 600.06 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:54.120, 0, 50 MHz, 405 MHz, 36.19 W, 53, 0 %, 3341 MiB
2026/09/24 15:54:54.120, 1, 2730 MHz, 14001 MHz, 600.20 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:55.123, 0, 330 MHz, 405 MHz, 32.20 W, 53, 0 %, 3335 MiB
2026/09/24 15:54:55.123, 1, 2722 MHz, 14001 MHz, 599.26 W, 68, 99 %, 3474 MiB
2026/09/24 15:54:56.131, 0, 35 MHz, 405 MHz, 33.73 W, 53, 0 %, 3341 MiB
2026/09/24 15:54:56.131, 1, 2715 MHz, 14001 MHz, 599.77 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:57.131, 0, 75 MHz, 405 MHz, 31.33 W, 53, 0 %, 3358 MiB
2026/09/24 15:54:57.131, 1, 2715 MHz, 14001 MHz, 599.95 W, 69, 100 %, 3474 MiB
2026/09/24 15:54:58.135, 0, 41 MHz, 405 MHz, 26.31 W, 52, 0 %, 3324 MiB
2026/09/24 15:54:58.135, 1, 2722 MHz, 14001 MHz, 600.12 W, 68, 100 %, 3474 MiB
2026/09/24 15:54:59.137, 0, 600 MHz, 405 MHz, 39.59 W, 53, 7 %, 3381 MiB
2026/09/24 15:54:59.137, 1, 2955 MHz, 14001 MHz, 336.36 W, 54, 0 %, 18 MiB
2026/09/24 15:55:00.152, 0, 480 MHz, 405 MHz, 42.68 W, 53, 1 %, 3388 MiB
2026/09/24 15:55:00.152, 1, 2955 MHz, 14001 MHz, 107.52 W, 54, 0 %, 18 MiB
2026/09/24 15:55:01.154, 0, 42 MHz, 405 MHz, 36.17 W, 53, 1 %, 3344 MiB
2026/09/24 15:55:01.154, 1, 2490 MHz, 7001 MHz, 85.45 W, 52, 0 %, 2748 MiB
2026/09/24 15:55:02.156, 0, 427 MHz, 405 MHz, 32.30 W, 53, 1 %, 3340 MiB
2026/09/24 15:55:02.156, 1, 2827 MHz, 14001 MHz, 205.99 W, 66, 98 %, 2758 MiB
2026/09/24 15:55:03.161, 0, 49 MHz, 405 MHz, 31.66 W, 53, 0 %, 3339 MiB
2026/09/24 15:55:03.161, 1, 2752 MHz, 14001 MHz, 600.85 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:04.162, 0, 40 MHz, 405 MHz, 25.16 W, 52, 0 %, 3339 MiB
2026/09/24 15:55:04.162, 1, 2752 MHz, 14001 MHz, 600.20 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:05.171, 0, 38 MHz, 405 MHz, 23.29 W, 52, 0 %, 3339 MiB
2026/09/24 15:55:05.171, 1, 2745 MHz, 14001 MHz, 600.18 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:06.181, 0, 33 MHz, 405 MHz, 23.36 W, 52, 0 %, 3339 MiB
2026/09/24 15:55:06.181, 1, 2745 MHz, 14001 MHz, 599.96 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:07.187, 0, 37 MHz, 405 MHz, 22.13 W, 52, 0 %, 3339 MiB
2026/09/24 15:55:07.187, 1, 2745 MHz, 14001 MHz, 599.86 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:08.192, 0, 35 MHz, 405 MHz, 23.28 W, 52, 0 %, 3326 MiB
2026/09/24 15:55:08.192, 1, 2745 MHz, 14001 MHz, 599.89 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:09.194, 0, 427 MHz, 405 MHz, 30.31 W, 53, 0 %, 3304 MiB
2026/09/24 15:55:09.194, 1, 2745 MHz, 14001 MHz, 600.02 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:10.199, 0, 2595 MHz, 14001 MHz, 70.84 W, 54, 0 %, 3304 MiB
2026/09/24 15:55:10.199, 1, 2745 MHz, 14001 MHz, 600.16 W, 67, 99 %, 2758 MiB
2026/09/24 15:55:11.212, 0, 2587 MHz, 14001 MHz, 71.82 W, 54, 0 %, 3304 MiB
2026/09/24 15:55:11.212, 1, 2737 MHz, 14001 MHz, 599.92 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:12.227, 0, 802 MHz, 810 MHz, 57.39 W, 53, 0 %, 3297 MiB
2026/09/24 15:55:12.227, 1, 2737 MHz, 14001 MHz, 599.99 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:13.228, 0, 54 MHz, 810 MHz, 29.58 W, 53, 0 %, 3296 MiB
2026/09/24 15:55:13.228, 1, 2737 MHz, 14001 MHz, 600.05 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:14.233, 0, 54 MHz, 405 MHz, 28.00 W, 53, 0 %, 3290 MiB
2026/09/24 15:55:14.233, 1, 2737 MHz, 14001 MHz, 600.00 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:15.236, 0, 532 MHz, 405 MHz, 22.28 W, 53, 0 %, 3290 MiB
2026/09/24 15:55:15.236, 1, 2737 MHz, 14001 MHz, 599.82 W, 68, 98 %, 2758 MiB
2026/09/24 15:55:16.236, 0, 442 MHz, 405 MHz, 28.69 W, 53, 0 %, 3280 MiB
2026/09/24 15:55:16.236, 1, 2790 MHz, 14001 MHz, 599.79 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:17.242, 0, 41 MHz, 405 MHz, 24.21 W, 53, 0 %, 3307 MiB
2026/09/24 15:55:17.242, 1, 2737 MHz, 14001 MHz, 600.39 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:18.244, 0, 757 MHz, 405 MHz, 33.03 W, 53, 0 %, 3308 MiB
2026/09/24 15:55:18.244, 1, 2737 MHz, 14001 MHz, 600.06 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:19.252, 0, 49 MHz, 405 MHz, 29.56 W, 53, 0 %, 3308 MiB
2026/09/24 15:55:19.252, 1, 2737 MHz, 14001 MHz, 599.99 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:20.257, 0, 44 MHz, 405 MHz, 26.55 W, 53, 0 %, 3299 MiB
2026/09/24 15:55:20.257, 1, 2737 MHz, 14001 MHz, 600.06 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:21.258, 0, 43 MHz, 405 MHz, 26.50 W, 53, 0 %, 3294 MiB
2026/09/24 15:55:21.258, 1, 2737 MHz, 14001 MHz, 600.09 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:22.271, 0, 42 MHz, 405 MHz, 25.62 W, 52, 0 %, 3291 MiB
2026/09/24 15:55:22.271, 1, 2730 MHz, 14001 MHz, 600.01 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:23.282, 0, 47 MHz, 405 MHz, 24.96 W, 52, 0 %, 3284 MiB
2026/09/24 15:55:23.282, 1, 2730 MHz, 14001 MHz, 599.99 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:24.287, 0, 43 MHz, 405 MHz, 26.87 W, 53, 0 %, 3281 MiB
2026/09/24 15:55:24.287, 1, 2730 MHz, 14001 MHz, 599.92 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:25.289, 0, 37 MHz, 405 MHz, 28.64 W, 52, 0 %, 3277 MiB
2026/09/24 15:55:25.289, 1, 2730 MHz, 14001 MHz, 599.97 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:26.304, 0, 28 MHz, 405 MHz, 26.28 W, 52, 0 %, 3277 MiB
2026/09/24 15:55:26.304, 1, 2730 MHz, 14001 MHz, 599.90 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:27.309, 0, 32 MHz, 405 MHz, 26.49 W, 52, 0 %, 3281 MiB
2026/09/24 15:55:27.309, 1, 2730 MHz, 14001 MHz, 600.06 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:28.316, 0, 28 MHz, 405 MHz, 24.28 W, 52, 1 %, 3282 MiB
2026/09/24 15:55:28.316, 1, 2730 MHz, 14001 MHz, 600.11 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:29.316, 0, 38 MHz, 405 MHz, 27.29 W, 52, 0 %, 3282 MiB
2026/09/24 15:55:29.316, 1, 2730 MHz, 14001 MHz, 599.87 W, 69, 98 %, 2758 MiB
2026/09/24 15:55:30.323, 0, 30 MHz, 405 MHz, 27.16 W, 52, 0 %, 3282 MiB
2026/09/24 15:55:30.323, 1, 2752 MHz, 14001 MHz, 599.88 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:31.339, 0, 31 MHz, 405 MHz, 25.65 W, 52, 0 %, 3281 MiB
2026/09/24 15:55:31.339, 1, 2730 MHz, 14001 MHz, 600.09 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:32.345, 0, 37 MHz, 405 MHz, 26.21 W, 52, 0 %, 3277 MiB
2026/09/24 15:55:32.345, 1, 2730 MHz, 14001 MHz, 600.02 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:33.348, 0, 29 MHz, 405 MHz, 26.73 W, 52, 0 %, 3279 MiB
2026/09/24 15:55:33.348, 1, 2730 MHz, 14001 MHz, 599.93 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:34.356, 0, 35 MHz, 405 MHz, 23.13 W, 52, 0 %, 3282 MiB
2026/09/24 15:55:34.356, 1, 2722 MHz, 14001 MHz, 600.18 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:35.369, 0, 32 MHz, 405 MHz, 25.58 W, 52, 0 %, 3281 MiB
2026/09/24 15:55:35.369, 1, 2722 MHz, 14001 MHz, 599.96 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:36.384, 0, 28 MHz, 405 MHz, 27.24 W, 52, 0 %, 3281 MiB
2026/09/24 15:55:36.384, 1, 2722 MHz, 14001 MHz, 600.06 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:37.392, 0, 32 MHz, 405 MHz, 26.51 W, 52, 0 %, 3240 MiB
2026/09/24 15:55:37.392, 1, 2722 MHz, 14001 MHz, 599.95 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:38.402, 0, 28 MHz, 405 MHz, 26.89 W, 52, 0 %, 3240 MiB
2026/09/24 15:55:38.402, 1, 2722 MHz, 14001 MHz, 599.92 W, 68, 99 %, 2758 MiB
2026/09/24 15:55:39.402, 0, 322 MHz, 405 MHz, 27.06 W, 52, 0 %, 3234 MiB
2026/09/24 15:55:39.402, 1, 2722 MHz, 14001 MHz, 599.79 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:40.405, 0, 405 MHz, 405 MHz, 36.61 W, 53, 0 %, 3251 MiB
2026/09/24 15:55:40.405, 1, 2722 MHz, 14001 MHz, 600.19 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:41.409, 0, 397 MHz, 405 MHz, 38.99 W, 53, 0 %, 3251 MiB
2026/09/24 15:55:41.409, 1, 2722 MHz, 14001 MHz, 599.95 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:42.412, 0, 51 MHz, 405 MHz, 38.49 W, 53, 0 %, 3251 MiB
2026/09/24 15:55:42.412, 1, 2722 MHz, 14001 MHz, 599.91 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:43.424, 0, 74 MHz, 405 MHz, 30.69 W, 52, 0 %, 3252 MiB
2026/09/24 15:55:43.424, 1, 2722 MHz, 14001 MHz, 600.14 W, 69, 99 %, 2758 MiB
2026/09/24 15:55:44.430, 0, 77 MHz, 405 MHz, 36.43 W, 53, 3 %, 3374 MiB
2026/09/24 15:55:44.430, 1, 2730 MHz, 14001 MHz, 543.67 W, 59, 99 %, 18 MiB
2026/09/24 15:55:45.436, 0, 28 MHz, 405 MHz, 26.70 W, 52, 0 %, 3369 MiB
2026/09/24 15:55:45.436, 1, 2955 MHz, 14001 MHz, 137.92 W, 55, 0 %, 18 MiB
2026/09/24 15:55:46.439, 0, 31 MHz, 405 MHz, 22.38 W, 52, 0 %, 3369 MiB
2026/09/24 15:55:46.439, 1, 2490 MHz, 7001 MHz, 90.39 W, 53, 0 %, 18 MiB
2026/09/24 15:55:47.454, 0, 285 MHz, 405 MHz, 22.93 W, 52, 0 %, 3372 MiB
2026/09/24 15:55:47.454, 1, 2047 MHz, 14001 MHz, 51.71 W, 53, 0 %, 3474 MiB
2026/09/24 15:55:48.459, 0, 31 MHz, 405 MHz, 25.44 W, 52, 0 %, 3355 MiB
2026/09/24 15:55:48.459, 1, 2730 MHz, 14001 MHz, 578.81 W, 68, 100 %, 3474 MiB
2026/09/24 15:55:49.461, 0, 28 MHz, 405 MHz, 24.40 W, 52, 1 %, 3352 MiB
2026/09/24 15:55:49.461, 1, 2730 MHz, 14001 MHz, 600.20 W, 68, 100 %, 3474 MiB
2026/09/24 15:55:50.476, 0, 65 MHz, 405 MHz, 29.60 W, 53, 0 %, 3278 MiB
2026/09/24 15:55:50.476, 1, 2730 MHz, 14001 MHz, 600.17 W, 68, 100 %, 3474 MiB
2026/09/24 15:55:51.480, 0, 292 MHz, 405 MHz, 33.92 W, 52, 1 %, 3296 MiB
2026/09/24 15:55:51.480, 1, 2730 MHz, 14001 MHz, 600.16 W, 68, 100 %, 3474 MiB
2026/09/24 15:55:52.482, 0, 45 MHz, 405 MHz, 36.42 W, 52, 0 %, 3296 MiB
2026/09/24 15:55:52.482, 1, 2722 MHz, 14001 MHz, 599.83 W, 68, 100 %, 3474 MiB
2026/09/24 15:55:53.486, 0, 277 MHz, 405 MHz, 30.74 W, 53, 0 %, 3291 MiB
2026/09/24 15:55:53.486, 1, 2722 MHz, 14001 MHz, 600.00 W, 69, 100 %, 3474 MiB
2026/09/24 15:55:54.492, 0, 30 MHz, 405 MHz, 30.40 W, 52, 0 %, 3291 MiB
2026/09/24 15:55:54.492, 1, 2722 MHz, 14001 MHz, 599.85 W, 69, 100 %, 3474 MiB
2026/09/24 15:55:55.498, 0, 28 MHz, 405 MHz, 20.71 W, 52, 0 %, 3290 MiB
2026/09/24 15:55:55.498, 1, 2722 MHz, 14001 MHz, 600.20 W, 69, 100 %, 3474 MiB
2026/09/24 15:55:56.503, 0, 28 MHz, 405 MHz, 20.43 W, 52, 0 %, 3290 MiB
2026/09/24 15:55:56.503, 1, 2722 MHz, 14001 MHz, 599.99 W, 68, 100 %, 3474 MiB
2026/09/24 15:55:57.504, 0, 28 MHz, 405 MHz, 20.14 W, 52, 0 %, 3290 MiB
2026/09/24 15:55:57.504, 1, 2722 MHz, 14001 MHz, 600.14 W, 69, 100 %, 3474 MiB
2026/09/24 15:55:58.512, 0, 28 MHz, 405 MHz, 20.37 W, 52, 0 %, 3290 MiB
2026/09/24 15:55:58.512, 1, 2722 MHz, 14001 MHz, 599.77 W, 69, 100 %, 3474 MiB
2026/09/24 15:55:59.518, 0, 31 MHz, 405 MHz, 21.54 W, 52, 0 %, 3290 MiB
2026/09/24 15:55:59.518, 1, 2715 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:00.522, 0, 28 MHz, 405 MHz, 20.22 W, 52, 0 %, 3290 MiB
2026/09/24 15:56:00.522, 1, 2715 MHz, 14001 MHz, 600.03 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:01.526, 0, 28 MHz, 405 MHz, 20.23 W, 52, 0 %, 3290 MiB
2026/09/24 15:56:01.526, 1, 2715 MHz, 14001 MHz, 599.66 W, 69, 99 %, 3474 MiB
2026/09/24 15:56:02.527, 0, 28 MHz, 405 MHz, 20.05 W, 52, 0 %, 3290 MiB
2026/09/24 15:56:02.527, 1, 2715 MHz, 14001 MHz, 600.15 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:03.530, 0, 28 MHz, 405 MHz, 20.13 W, 52, 0 %, 3290 MiB
2026/09/24 15:56:03.530, 1, 2715 MHz, 14001 MHz, 599.96 W, 68, 100 %, 3474 MiB
2026/09/24 15:56:04.543, 0, 442 MHz, 405 MHz, 27.42 W, 52, 0 %, 3265 MiB
2026/09/24 15:56:04.543, 1, 2715 MHz, 14001 MHz, 600.20 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:05.558, 0, 337 MHz, 405 MHz, 33.54 W, 52, 0 %, 3265 MiB
2026/09/24 15:56:05.558, 1, 2715 MHz, 14001 MHz, 599.97 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:06.559, 0, 36 MHz, 405 MHz, 29.51 W, 52, 0 %, 3265 MiB
2026/09/24 15:56:06.559, 1, 2715 MHz, 14001 MHz, 599.96 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:07.564, 0, 39 MHz, 405 MHz, 20.73 W, 52, 0 %, 3265 MiB
2026/09/24 15:56:07.564, 1, 2715 MHz, 14001 MHz, 600.10 W, 69, 100 %, 3474 MiB
2026/09/24 15:56:08.567, 0, 30 MHz, 405 MHz, 20.57 W, 52, 0 %, 3265 MiB
