timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 17:25:58.987, 0, 33 MHz, 405 MHz, 19.33 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:58.987, 1, 2955 MHz, 14001 MHz, 98.54 W, 54, 0 %, 470 MiB
2026/09/24 17:25:59.990, 0, 33 MHz, 405 MHz, 20.02 W, 47, 0 %, 3212 MiB
2026/09/24 17:25:59.990, 1, 2955 MHz, 14001 MHz, 96.54 W, 53, 0 %, 18 MiB
2026/09/24 17:26:00.994, 0, 47 MHz, 405 MHz, 23.22 W, 47, 1 %, 3212 MiB
2026/09/24 17:26:00.994, 1, 51 MHz, 810 MHz, 42.45 W, 50, 0 %, 18 MiB
2026/09/24 17:26:02.008, 0, 42 MHz, 405 MHz, 25.00 W, 47, 1 %, 3212 MiB
2026/09/24 17:26:02.008, 1, 45 MHz, 810 MHz, 35.05 W, 50, 0 %, 18 MiB
2026/09/24 17:26:03.022, 0, 277 MHz, 405 MHz, 24.77 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:03.022, 1, 1747 MHz, 14001 MHz, 103.44 W, 66, 99 %, 470 MiB
2026/09/24 17:26:04.023, 0, 42 MHz, 405 MHz, 28.55 W, 47, 1 %, 3212 MiB
2026/09/24 17:26:04.023, 1, 2835 MHz, 14001 MHz, 601.88 W, 67, 99 %, 470 MiB
2026/09/24 17:26:05.027, 0, 34 MHz, 405 MHz, 27.85 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:05.027, 1, 2835 MHz, 14001 MHz, 600.34 W, 67, 99 %, 470 MiB
2026/09/24 17:26:06.029, 0, 32 MHz, 405 MHz, 25.08 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:06.029, 1, 2835 MHz, 14001 MHz, 600.12 W, 68, 99 %, 470 MiB
2026/09/24 17:26:07.039, 0, 32 MHz, 405 MHz, 22.82 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:07.039, 1, 2827 MHz, 14001 MHz, 600.22 W, 68, 98 %, 470 MiB
2026/09/24 17:26:08.043, 0, 32 MHz, 405 MHz, 22.93 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:08.043, 1, 2827 MHz, 14001 MHz, 600.26 W, 68, 99 %, 470 MiB
2026/09/24 17:26:09.046, 0, 32 MHz, 405 MHz, 22.89 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:09.046, 1, 2827 MHz, 14001 MHz, 600.05 W, 68, 99 %, 470 MiB
2026/09/24 17:26:10.060, 0, 32 MHz, 405 MHz, 23.05 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:10.060, 1, 2827 MHz, 14001 MHz, 600.00 W, 68, 99 %, 470 MiB
2026/09/24 17:26:11.067, 0, 32 MHz, 405 MHz, 22.94 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:11.067, 1, 2827 MHz, 14001 MHz, 600.08 W, 69, 98 %, 470 MiB
2026/09/24 17:26:12.071, 0, 35 MHz, 405 MHz, 22.88 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:12.071, 1, 2827 MHz, 14001 MHz, 600.04 W, 69, 99 %, 470 MiB
2026/09/24 17:26:13.076, 0, 30 MHz, 405 MHz, 22.53 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:13.076, 1, 2827 MHz, 14001 MHz, 600.04 W, 69, 99 %, 470 MiB
2026/09/24 17:26:14.079, 0, 30 MHz, 405 MHz, 22.30 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:14.079, 1, 2827 MHz, 14001 MHz, 600.62 W, 69, 99 %, 470 MiB
2026/09/24 17:26:15.081, 0, 30 MHz, 405 MHz, 22.52 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:15.081, 1, 2820 MHz, 14001 MHz, 600.02 W, 69, 99 %, 470 MiB
2026/09/24 17:26:16.085, 0, 30 MHz, 405 MHz, 22.88 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:16.085, 1, 2820 MHz, 14001 MHz, 600.02 W, 69, 99 %, 470 MiB
2026/09/24 17:26:17.089, 0, 30 MHz, 405 MHz, 22.78 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:17.089, 1, 2820 MHz, 14001 MHz, 600.03 W, 69, 99 %, 470 MiB
2026/09/24 17:26:18.092, 0, 30 MHz, 405 MHz, 23.09 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:18.092, 1, 2820 MHz, 14001 MHz, 600.19 W, 69, 99 %, 470 MiB
2026/09/24 17:26:19.101, 0, 30 MHz, 405 MHz, 22.88 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:19.101, 1, 2820 MHz, 14001 MHz, 600.02 W, 69, 99 %, 470 MiB
2026/09/24 17:26:20.105, 0, 30 MHz, 405 MHz, 22.85 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:20.105, 1, 2820 MHz, 14001 MHz, 599.77 W, 69, 98 %, 470 MiB
2026/09/24 17:26:21.110, 0, 30 MHz, 405 MHz, 22.82 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:21.110, 1, 2820 MHz, 14001 MHz, 599.91 W, 69, 99 %, 470 MiB
2026/09/24 17:26:22.113, 0, 30 MHz, 405 MHz, 22.83 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:22.113, 1, 2827 MHz, 14001 MHz, 599.87 W, 69, 99 %, 470 MiB
2026/09/24 17:26:23.116, 0, 30 MHz, 405 MHz, 22.96 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:23.116, 1, 2827 MHz, 14001 MHz, 599.86 W, 69, 99 %, 470 MiB
2026/09/24 17:26:24.129, 0, 30 MHz, 405 MHz, 22.32 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:24.129, 1, 2827 MHz, 14001 MHz, 600.04 W, 69, 99 %, 470 MiB
2026/09/24 17:26:25.133, 0, 30 MHz, 405 MHz, 22.91 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:25.133, 1, 2827 MHz, 14001 MHz, 599.99 W, 69, 99 %, 470 MiB
2026/09/24 17:26:26.142, 0, 30 MHz, 405 MHz, 22.64 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:26.142, 1, 2827 MHz, 14001 MHz, 599.78 W, 69, 98 %, 470 MiB
2026/09/24 17:26:27.147, 0, 30 MHz, 405 MHz, 23.02 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:27.147, 1, 2827 MHz, 14001 MHz, 599.86 W, 69, 99 %, 470 MiB
2026/09/24 17:26:28.153, 0, 30 MHz, 405 MHz, 23.14 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:28.153, 1, 2827 MHz, 14001 MHz, 599.77 W, 70, 99 %, 470 MiB
2026/09/24 17:26:29.160, 0, 30 MHz, 405 MHz, 22.49 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:29.160, 1, 2835 MHz, 14001 MHz, 599.97 W, 69, 99 %, 470 MiB
2026/09/24 17:26:30.162, 0, 30 MHz, 405 MHz, 22.92 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:30.162, 1, 2835 MHz, 14001 MHz, 600.02 W, 69, 99 %, 470 MiB
2026/09/24 17:26:31.173, 0, 30 MHz, 405 MHz, 22.97 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:31.173, 1, 2835 MHz, 14001 MHz, 600.20 W, 70, 98 %, 470 MiB
2026/09/24 17:26:32.174, 0, 32 MHz, 405 MHz, 23.51 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:32.174, 1, 2835 MHz, 14001 MHz, 600.10 W, 70, 99 %, 470 MiB
2026/09/24 17:26:33.178, 0, 30 MHz, 405 MHz, 23.54 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:33.178, 1, 2835 MHz, 14001 MHz, 599.71 W, 69, 99 %, 470 MiB
2026/09/24 17:26:34.182, 0, 30 MHz, 405 MHz, 23.21 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:34.182, 1, 2835 MHz, 14001 MHz, 599.76 W, 70, 99 %, 470 MiB
2026/09/24 17:26:35.187, 0, 38 MHz, 405 MHz, 23.68 W, 47, 1 %, 3212 MiB
2026/09/24 17:26:35.187, 1, 2835 MHz, 14001 MHz, 599.61 W, 70, 99 %, 470 MiB
2026/09/24 17:26:36.192, 0, 30 MHz, 405 MHz, 22.71 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:36.192, 1, 2910 MHz, 14001 MHz, 415.75 W, 56, 99 %, 18 MiB
2026/09/24 17:26:37.205, 0, 36 MHz, 405 MHz, 20.07 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:37.205, 1, 2955 MHz, 14001 MHz, 113.52 W, 54, 0 %, 18 MiB
2026/09/24 17:26:38.207, 0, 30 MHz, 405 MHz, 23.46 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:38.207, 1, 1597 MHz, 7001 MHz, 85.12 W, 52, 0 %, 18 MiB
2026/09/24 17:26:39.209, 0, 40 MHz, 405 MHz, 25.36 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:39.209, 1, 397 MHz, 14001 MHz, 39.68 W, 51, 0 %, 463 MiB
2026/09/24 17:26:40.222, 0, 360 MHz, 405 MHz, 28.58 W, 47, 1 %, 3212 MiB
2026/09/24 17:26:40.222, 1, 2835 MHz, 14001 MHz, 509.21 W, 68, 98 %, 471 MiB
2026/09/24 17:26:41.226, 0, 277 MHz, 405 MHz, 28.82 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:41.226, 1, 2820 MHz, 14001 MHz, 600.24 W, 68, 98 %, 471 MiB
2026/09/24 17:26:42.230, 0, 32 MHz, 405 MHz, 28.42 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:42.230, 1, 2820 MHz, 14001 MHz, 600.09 W, 68, 99 %, 471 MiB
2026/09/24 17:26:43.232, 0, 32 MHz, 405 MHz, 23.69 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:43.232, 1, 2820 MHz, 14001 MHz, 599.95 W, 68, 99 %, 471 MiB
2026/09/24 17:26:44.236, 0, 32 MHz, 405 MHz, 23.98 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:44.236, 1, 2827 MHz, 14001 MHz, 599.42 W, 68, 99 %, 471 MiB
2026/09/24 17:26:45.241, 0, 32 MHz, 405 MHz, 23.62 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:45.241, 1, 2827 MHz, 14001 MHz, 600.16 W, 68, 98 %, 471 MiB
2026/09/24 17:26:46.244, 0, 33 MHz, 405 MHz, 22.94 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:46.244, 1, 2820 MHz, 14001 MHz, 600.18 W, 68, 99 %, 471 MiB
2026/09/24 17:26:47.252, 0, 33 MHz, 405 MHz, 23.09 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:47.252, 1, 2820 MHz, 14001 MHz, 600.01 W, 68, 99 %, 471 MiB
2026/09/24 17:26:48.253, 0, 34 MHz, 405 MHz, 23.00 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:48.253, 1, 2932 MHz, 14001 MHz, 422.83 W, 68, 80 %, 471 MiB
2026/09/24 17:26:49.259, 0, 32 MHz, 405 MHz, 23.12 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:49.259, 1, 2820 MHz, 14001 MHz, 603.89 W, 69, 98 %, 471 MiB
2026/09/24 17:26:50.264, 0, 32 MHz, 405 MHz, 23.78 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:50.264, 1, 2827 MHz, 14001 MHz, 599.96 W, 69, 99 %, 471 MiB
2026/09/24 17:26:51.280, 0, 32 MHz, 405 MHz, 23.48 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:51.280, 1, 2820 MHz, 14001 MHz, 599.91 W, 69, 98 %, 471 MiB
2026/09/24 17:26:52.282, 0, 33 MHz, 405 MHz, 23.26 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:52.282, 1, 2820 MHz, 14001 MHz, 600.08 W, 69, 98 %, 471 MiB
2026/09/24 17:26:53.283, 0, 32 MHz, 405 MHz, 23.55 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:53.283, 1, 2820 MHz, 14001 MHz, 599.77 W, 69, 99 %, 471 MiB
2026/09/24 17:26:54.287, 0, 32 MHz, 405 MHz, 23.65 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:54.287, 1, 2820 MHz, 14001 MHz, 599.63 W, 69, 98 %, 471 MiB
2026/09/24 17:26:55.291, 0, 33 MHz, 405 MHz, 23.10 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:55.291, 1, 2820 MHz, 14001 MHz, 600.11 W, 69, 98 %, 471 MiB
2026/09/24 17:26:56.294, 0, 32 MHz, 405 MHz, 23.15 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:56.294, 1, 2820 MHz, 14001 MHz, 600.05 W, 69, 97 %, 471 MiB
2026/09/24 17:26:57.295, 0, 32 MHz, 405 MHz, 22.85 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:57.295, 1, 2820 MHz, 14001 MHz, 520.60 W, 57, 98 %, 471 MiB
2026/09/24 17:26:58.296, 0, 32 MHz, 405 MHz, 21.78 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:58.296, 1, 2820 MHz, 14001 MHz, 485.69 W, 69, 98 %, 471 MiB
2026/09/24 17:26:59.297, 0, 32 MHz, 405 MHz, 23.47 W, 47, 0 %, 3212 MiB
2026/09/24 17:26:59.297, 1, 2820 MHz, 14001 MHz, 599.56 W, 69, 98 %, 471 MiB
2026/09/24 17:27:00.313, 0, 32 MHz, 405 MHz, 23.48 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:00.313, 1, 2827 MHz, 14001 MHz, 600.04 W, 69, 98 %, 471 MiB
2026/09/24 17:27:01.328, 0, 32 MHz, 405 MHz, 23.76 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:01.328, 1, 2827 MHz, 14001 MHz, 600.27 W, 69, 98 %, 471 MiB
2026/09/24 17:27:02.330, 0, 32 MHz, 405 MHz, 23.27 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:02.330, 1, 2827 MHz, 14001 MHz, 599.66 W, 69, 98 %, 471 MiB
2026/09/24 17:27:03.333, 0, 33 MHz, 405 MHz, 23.28 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:03.333, 1, 2827 MHz, 14001 MHz, 600.24 W, 69, 98 %, 471 MiB
2026/09/24 17:27:04.337, 0, 33 MHz, 405 MHz, 23.14 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:04.337, 1, 2820 MHz, 14001 MHz, 600.61 W, 69, 98 %, 471 MiB
2026/09/24 17:27:05.345, 0, 33 MHz, 405 MHz, 23.41 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:05.345, 1, 2820 MHz, 14001 MHz, 599.96 W, 69, 99 %, 471 MiB
2026/09/24 17:27:06.349, 0, 33 MHz, 405 MHz, 22.88 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:06.349, 1, 2820 MHz, 14001 MHz, 599.91 W, 70, 99 %, 471 MiB
2026/09/24 17:27:07.353, 0, 33 MHz, 405 MHz, 21.56 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:07.353, 1, 2827 MHz, 14001 MHz, 421.10 W, 69, 86 %, 471 MiB
2026/09/24 17:27:08.358, 0, 33 MHz, 405 MHz, 22.98 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:08.358, 1, 2820 MHz, 14001 MHz, 600.34 W, 69, 98 %, 471 MiB
2026/09/24 17:27:09.362, 0, 33 MHz, 405 MHz, 23.38 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:09.362, 1, 2820 MHz, 14001 MHz, 599.51 W, 70, 98 %, 471 MiB
2026/09/24 17:27:10.369, 0, 32 MHz, 405 MHz, 23.51 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:10.369, 1, 2820 MHz, 14001 MHz, 599.97 W, 69, 98 %, 471 MiB
2026/09/24 17:27:11.374, 0, 33 MHz, 405 MHz, 22.90 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:11.374, 1, 2820 MHz, 14001 MHz, 600.30 W, 70, 98 %, 471 MiB
2026/09/24 17:27:12.382, 0, 33 MHz, 405 MHz, 22.73 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:12.382, 1, 2820 MHz, 14001 MHz, 599.84 W, 69, 98 %, 471 MiB
2026/09/24 17:27:13.389, 0, 32 MHz, 405 MHz, 23.09 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:13.389, 1, 2820 MHz, 14001 MHz, 599.91 W, 69, 99 %, 471 MiB
2026/09/24 17:27:14.404, 0, 32 MHz, 405 MHz, 23.09 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:14.404, 1, 2820 MHz, 14001 MHz, 600.06 W, 70, 99 %, 471 MiB
2026/09/24 17:27:15.419, 0, 31 MHz, 405 MHz, 22.60 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:15.419, 1, 2820 MHz, 14001 MHz, 600.09 W, 69, 98 %, 471 MiB
2026/09/24 17:27:16.426, 0, 32 MHz, 405 MHz, 21.33 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:16.426, 1, 2827 MHz, 14001 MHz, 434.69 W, 69, 30 %, 471 MiB
2026/09/24 17:27:17.430, 0, 32 MHz, 405 MHz, 22.93 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:17.430, 1, 2820 MHz, 14001 MHz, 599.85 W, 69, 98 %, 471 MiB
2026/09/24 17:27:18.434, 0, 32 MHz, 405 MHz, 22.98 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:18.434, 1, 2820 MHz, 14001 MHz, 599.97 W, 70, 99 %, 471 MiB
2026/09/24 17:27:19.436, 0, 32 MHz, 405 MHz, 22.95 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:19.436, 1, 2820 MHz, 14001 MHz, 599.50 W, 69, 98 %, 471 MiB
2026/09/24 17:27:20.439, 0, 32 MHz, 405 MHz, 23.05 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:20.439, 1, 2820 MHz, 14001 MHz, 599.98 W, 69, 99 %, 471 MiB
2026/09/24 17:27:21.454, 0, 32 MHz, 405 MHz, 22.90 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:21.454, 1, 2820 MHz, 14001 MHz, 600.20 W, 70, 98 %, 471 MiB
2026/09/24 17:27:22.456, 0, 30 MHz, 405 MHz, 22.83 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:22.456, 1, 2820 MHz, 14001 MHz, 599.99 W, 69, 99 %, 471 MiB
2026/09/24 17:27:23.464, 0, 30 MHz, 405 MHz, 22.92 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:23.464, 1, 2820 MHz, 14001 MHz, 600.04 W, 70, 99 %, 471 MiB
2026/09/24 17:27:24.470, 0, 30 MHz, 405 MHz, 23.05 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:24.470, 1, 2820 MHz, 14001 MHz, 600.11 W, 70, 99 %, 471 MiB
2026/09/24 17:27:25.484, 0, 33 MHz, 405 MHz, 22.62 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:25.484, 1, 2827 MHz, 14001 MHz, 429.16 W, 70, 52 %, 471 MiB
2026/09/24 17:27:26.492, 0, 33 MHz, 405 MHz, 22.88 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:26.492, 1, 2820 MHz, 14001 MHz, 599.67 W, 70, 99 %, 471 MiB
2026/09/24 17:27:27.498, 0, 33 MHz, 405 MHz, 22.84 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:27.498, 1, 2820 MHz, 14001 MHz, 600.31 W, 70, 98 %, 471 MiB
2026/09/24 17:27:28.504, 0, 33 MHz, 405 MHz, 22.89 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:28.504, 1, 2820 MHz, 14001 MHz, 599.75 W, 70, 99 %, 471 MiB
2026/09/24 17:27:29.511, 0, 37 MHz, 405 MHz, 23.29 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:29.511, 1, 2820 MHz, 14001 MHz, 599.86 W, 70, 98 %, 471 MiB
2026/09/24 17:27:30.515, 0, 34 MHz, 405 MHz, 23.72 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:30.515, 1, 2820 MHz, 14001 MHz, 599.83 W, 70, 98 %, 471 MiB
2026/09/24 17:27:31.519, 0, 32 MHz, 405 MHz, 23.45 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:31.519, 1, 2820 MHz, 14001 MHz, 600.24 W, 70, 98 %, 471 MiB
2026/09/24 17:27:32.524, 0, 32 MHz, 405 MHz, 23.62 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:32.524, 1, 2820 MHz, 14001 MHz, 599.67 W, 70, 98 %, 471 MiB
2026/09/24 17:27:33.530, 0, 35 MHz, 405 MHz, 22.13 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:33.530, 1, 2850 MHz, 14001 MHz, 599.25 W, 70, 98 %, 471 MiB
2026/09/24 17:27:34.534, 0, 32 MHz, 405 MHz, 23.09 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:34.534, 1, 2812 MHz, 14001 MHz, 422.44 W, 70, 98 %, 471 MiB
2026/09/24 17:27:35.550, 0, 35 MHz, 405 MHz, 24.98 W, 47, 1 %, 3212 MiB
2026/09/24 17:27:35.550, 1, 2820 MHz, 14001 MHz, 599.85 W, 70, 98 %, 471 MiB
2026/09/24 17:27:36.555, 0, 32 MHz, 405 MHz, 23.75 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:36.555, 1, 2820 MHz, 14001 MHz, 599.84 W, 69, 98 %, 471 MiB
2026/09/24 17:27:37.564, 0, 34 MHz, 405 MHz, 23.78 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:37.564, 1, 2820 MHz, 14001 MHz, 600.04 W, 70, 98 %, 471 MiB
2026/09/24 17:27:38.568, 0, 32 MHz, 405 MHz, 23.60 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:38.568, 1, 2820 MHz, 14001 MHz, 599.96 W, 70, 98 %, 471 MiB
2026/09/24 17:27:39.575, 0, 32 MHz, 405 MHz, 23.55 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:39.575, 1, 2820 MHz, 14001 MHz, 599.97 W, 70, 99 %, 471 MiB
2026/09/24 17:27:40.581, 0, 34 MHz, 405 MHz, 24.08 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:40.581, 1, 2820 MHz, 14001 MHz, 599.85 W, 70, 99 %, 471 MiB
2026/09/24 17:27:41.589, 0, 32 MHz, 405 MHz, 24.04 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:41.589, 1, 2820 MHz, 14001 MHz, 599.94 W, 70, 99 %, 471 MiB
2026/09/24 17:27:42.595, 0, 34 MHz, 405 MHz, 22.18 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:42.595, 1, 2910 MHz, 14001 MHz, 536.26 W, 58, 99 %, 471 MiB
2026/09/24 17:27:43.603, 0, 32 MHz, 405 MHz, 24.04 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:43.603, 1, 2812 MHz, 14001 MHz, 485.94 W, 69, 98 %, 471 MiB
2026/09/24 17:27:44.604, 0, 34 MHz, 405 MHz, 23.45 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:44.604, 1, 2820 MHz, 14001 MHz, 599.66 W, 70, 99 %, 471 MiB
2026/09/24 17:27:45.609, 0, 34 MHz, 405 MHz, 23.89 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:45.609, 1, 2820 MHz, 14001 MHz, 599.61 W, 70, 98 %, 471 MiB
2026/09/24 17:27:46.612, 0, 33 MHz, 405 MHz, 24.21 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:46.612, 1, 2820 MHz, 14001 MHz, 599.80 W, 70, 99 %, 471 MiB
2026/09/24 17:27:47.618, 0, 30 MHz, 405 MHz, 23.88 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:47.618, 1, 2820 MHz, 14001 MHz, 600.24 W, 70, 98 %, 471 MiB
2026/09/24 17:27:48.621, 0, 32 MHz, 405 MHz, 24.19 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:48.621, 1, 2820 MHz, 14001 MHz, 600.22 W, 70, 98 %, 471 MiB
2026/09/24 17:27:49.626, 0, 33 MHz, 405 MHz, 23.84 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:49.626, 1, 2820 MHz, 14001 MHz, 599.97 W, 69, 98 %, 471 MiB
2026/09/24 17:27:50.629, 0, 32 MHz, 405 MHz, 24.01 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:50.629, 1, 2820 MHz, 14001 MHz, 599.95 W, 69, 99 %, 471 MiB
2026/09/24 17:27:51.630, 0, 30 MHz, 405 MHz, 22.47 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:51.630, 1, 2955 MHz, 14001 MHz, 467.67 W, 56, 98 %, 471 MiB
2026/09/24 17:27:52.630, 0, 33 MHz, 405 MHz, 23.81 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:52.630, 1, 2812 MHz, 14001 MHz, 510.60 W, 69, 98 %, 471 MiB
2026/09/24 17:27:53.636, 0, 32 MHz, 405 MHz, 23.32 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:53.636, 1, 2820 MHz, 14001 MHz, 599.74 W, 69, 98 %, 471 MiB
2026/09/24 17:27:54.640, 0, 33 MHz, 405 MHz, 22.82 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:54.640, 1, 2820 MHz, 14001 MHz, 599.86 W, 70, 98 %, 471 MiB
2026/09/24 17:27:55.644, 0, 32 MHz, 405 MHz, 23.76 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:55.644, 1, 2820 MHz, 14001 MHz, 599.88 W, 69, 99 %, 471 MiB
2026/09/24 17:27:56.646, 0, 29 MHz, 405 MHz, 24.34 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:56.646, 1, 2820 MHz, 14001 MHz, 600.03 W, 69, 98 %, 471 MiB
2026/09/24 17:27:57.647, 0, 30 MHz, 405 MHz, 24.34 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:57.647, 1, 2820 MHz, 14001 MHz, 599.71 W, 69, 98 %, 471 MiB
2026/09/24 17:27:58.662, 0, 30 MHz, 405 MHz, 23.44 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:58.662, 1, 2820 MHz, 14001 MHz, 600.20 W, 69, 99 %, 471 MiB
2026/09/24 17:27:59.666, 0, 30 MHz, 405 MHz, 23.63 W, 47, 0 %, 3212 MiB
2026/09/24 17:27:59.666, 1, 2820 MHz, 14001 MHz, 599.61 W, 69, 98 %, 471 MiB
2026/09/24 17:28:00.668, 0, 32 MHz, 405 MHz, 22.26 W, 47, 0 %, 3212 MiB
2026/09/24 17:28:00.668, 1, 2820 MHz, 14001 MHz, 416.63 W, 70, 98 %, 471 MiB
2026/09/24 17:28:01.671, 0, 29 MHz, 405 MHz, 23.59 W, 47, 0 %, 3212 MiB
2026/09/24 17:28:01.671, 1, 2820 MHz, 14001 MHz, 599.92 W, 69, 98 %, 471 MiB
2026/09/24 17:28:02.676, 0, 30 MHz, 405 MHz, 24.44 W, 47, 0 %, 3212 MiB
2026/09/24 17:28:02.676, 1, 2820 MHz, 14001 MHz, 599.76 W, 70, 99 %, 471 MiB
2026/09/24 17:28:03.677, 0, 28 MHz, 405 MHz, 23.45 W, 47, 0 %, 3212 MiB
2026/09/24 17:28:03.677, 1, 2820 MHz, 14001 MHz, 600.08 W, 70, 98 %, 471 MiB
2026/09/24 17:28:04.685, 0, 28 MHz, 405 MHz, 23.73 W, 47, 0 %, 3212 MiB
